gene_id,length_bp
tD(GUC)D_BY4742,72
tD(GUC)G1_BY4742,72
tD(GUC)G2_BY4742,72
tD(GUC)I1_BY4742,72
tD(GUC)I2_BY4742,72
tD(GUC)J1_BY4742,72
tD(GUC)J2_BY4742,72
tD(GUC)J3_BY4742,72
tD(GUC)J4_BY4742,72
tD(GUC)K_BY4742,72
tD(GUC)L1_BY4742,72
tD(GUC)L2_BY4742,72
tD(GUC)M_BY4742,72
tD(GUC)N_BY4742,71
tD(GUC)O_BY4742,72
tD(GUC)Q_BY4742,75
tE(CUC)D_BY4742,72
tE(CUC)I_BY4742,72
tE(UUC)B_BY4742,72
tE(UUC)C_BY4742,72
tE(UUC)E1_BY4742,72
tE(UUC)E2_BY4742,72
tE(UUC)E3_BY4742,72
tE(UUC)G1_BY4742,72
tE(UUC)G2_BY4742,72
tE(UUC)G3_BY4742,72
tE(UUC)I_BY4742,72
tE(UUC)J_BY4742,72
tE(UUC)K_BY4742,72
tE(UUC)L_BY4742,72
tE(UUC)M_BY4742,72
tE(UUC)P_BY4742,72
tE(UUC)Q_BY4742,72
tF(GAA)B_BY4742,91
tF(GAA)D_BY4742,92
tF(GAA)F_BY4742,92
tF(GAA)G_BY4742,92
tF(GAA)H1_BY4742,92
tF(GAA)H2_BY4742,92
tF(GAA)M_BY4742,91
tF(GAA)N_BY4742,91
tF(GAA)P1_BY4742,92
tF(GAA)P2_BY4742,92
tF(GAA)Q_BY4742,75
tG(CCC)D_BY4742,72
tG(CCC)O_BY4742,72
tG(GCC)B_BY4742,71
tG(GCC)C_BY4742,71
tG(GCC)D1_BY4742,71
tG(GCC)D2_BY4742,71
tG(GCC)E_BY4742,71
tG(GCC)F1_BY4742,71
tG(GCC)F2_BY4742,71
tG(GCC)G1_BY4742,71
tG(GCC)G2_BY4742,71
tG(GCC)J1_BY4742,71
tG(GCC)J2_BY4742,71
tG(GCC)M_BY4742,71
tG(GCC)O1_BY4742,71
tG(GCC)O2_BY4742,71
tG(GCC)P1_BY4742,71
tG(GCC)P2_BY4742,71
tG(UCC)G_BY4742,72
tG(UCC)N_BY4742,72
tG(UCC)O_BY4742,72
tG(UCC)Q_BY4742,75
tH(GUG)E1_BY4742,72
tH(GUG)E2_BY4742,72
tH(GUG)G1_BY4742,72
tH(GUG)G2_BY4742,72
tH(GUG)H_BY4742,72
tH(GUG)K_BY4742,72
tH(GUG)M_BY4742,72
tH(GUG)Q_BY4742,75
tI(AAU)B_BY4742,74
tI(AAU)D_BY4742,74
tI(AAU)E1_BY4742,74
tI(AAU)E2_BY4742,74
tI(AAU)G_BY4742,74
tI(AAU)I1_BY4742,74
tI(AAU)I2_BY4742,74
tI(AAU)L1_BY4742,74
tI(AAU)L2_BY4742,74
tI(AAU)N1_BY4742,74
tI(AAU)N2_BY4742,74
tI(AAU)P1_BY4742,74
tI(AAU)P2_BY4742,74
tI(GAU)Q_BY4742,76
tI(UAU)D_BY4742,133
tI(UAU)L_BY4742,133
tK(CUU)D1_BY4742,73
tK(CUU)D2_BY4742,73
tK(CUU)E1_BY4742,73
tK(CUU)E2_BY4742,73
tK(CUU)F_BY4742,73
tK(CUU)G1_BY4742,73
tK(CUU)G2_BY4742,73
tK(CUU)G3_BY4742,73
tK(CUU)I_BY4742,73
tK(CUU)J_BY4742,73
tK(CUU)K_BY4742,73
tK(CUU)M_BY4742,73
tK(CUU)P_BY4742,73
tK(UUU)D_BY4742,96
tK(UUU)G1_BY4742,96
tK(UUU)G2_BY4742,96
tK(UUU)K_BY4742,96
tK(UUU)L_BY4742,96
tK(UUU)O_BY4742,96
tK(UUU)P_BY4742,96
tK(UUU)Q_BY4742,74
tL(CAA)A_BY4742,114
tL(CAA)C_BY4742,114
tL(CAA)D_BY4742,115
tL(CAA)G1_BY4742,114
tL(CAA)G2_BY4742,114
tL(CAA)G3_BY4742,114
tL(CAA)K_BY4742,114
tL(CAA)L_BY4742,115
tL(CAA)M_BY4742,114
tL(CAA)N_BY4742,114
tL(GAG)G_BY4742,82
tL(UAA)B1_BY4742,84
tL(UAA)B2_BY4742,84
tL(UAA)D_BY4742,84
tL(UAA)J_BY4742,84
tL(UAA)K_BY4742,84
tL(UAA)L_BY4742,84
tL(UAA)N_BY4742,84
tL(UAA)Q_BY4742,85
tL(UAG)J_BY4742,101
tL(UAG)L1_BY4742,101
tL(UAG)L2_BY4742,101
tM(CAU)D_BY4742,73
tM(CAU)E_BY4742,72
tM(CAU)J1_BY4742,73
tM(CAU)J2_BY4742,73
tM(CAU)J3_BY4742,72
tM(CAU)M_BY4742,73
tM(CAU)O1_BY4742,72
tM(CAU)O2_BY4742,73
tM(CAU)P_BY4742,72
tM(CAU)Q1_BY4742,76
tM(CAU)Q2_BY4742,78
tN(GUU)C_BY4742,74
tN(GUU)F_BY4742,74
tN(GUU)G_BY4742,74
tN(GUU)K_BY4742,74
tN(GUU)L_BY4742,74
tN(GUU)N1_BY4742,74
tN(GUU)N2_BY4742,74
tN(GUU)O1_BY4742,74
tN(GUU)O2_BY4742,74
tN(GUU)P_BY4742,74
tN(GUU)Q_BY4742,71
tP(AGG)C_BY4742,72
tP(AGG)N_BY4742,72
tP(UGG)A_BY4742,103
tP(UGG)F_BY4742,103
tP(UGG)H_BY4742,103
tP(UGG)L_BY4742,103
tP(UGG)M_BY4742,103
tP(UGG)N1_BY4742,103
tP(UGG)N2_BY4742,103
tP(UGG)O1_BY4742,102
tP(UGG)O2_BY4742,102
tP(UGG)O3_BY4742,105
tP(UGG)Q_BY4742,72
tQ(CUG)M_BY4742,72
tQ(UUG)B_BY4742,72
tQ(UUG)C_BY4742,72
tQ(UUG)D1_BY4742,72
tQ(UUG)D2_BY4742,72
tQ(UUG)D3_BY4742,72
tQ(UUG)E1_BY4742,72
tQ(UUG)E2_BY4742,72
tQ(UUG)H_BY4742,72
tQ(UUG)L_BY4742,72
tQ(UUG)Q_BY4742,76
tR(ACG)D_BY4742,73
tR(ACG)E_BY4742,73
tR(ACG)J_BY4742,73
tR(ACG)K_BY4742,73
tR(ACG)L_BY4742,73
tR(ACG)O_BY4742,73
tR(ACG)Q2_BY4742,74
tR(CCG)L_BY4742,72
tR(CCU)J_BY4742,72
tR(UCU)B_BY4742,72
tR(UCU)D_BY4742,72
tR(UCU)E_BY4742,72
tR(UCU)G1_BY4742,72
tR(UCU)G2_BY4742,72
tR(UCU)G3_BY4742,72
tR(UCU)J1_BY4742,72
tR(UCU)J2_BY4742,72
tR(UCU)K_BY4742,72
tR(UCU)M1_BY4742,72
tR(UCU)M2_BY4742,72
tR(UCU)Q1_BY4742,73
tS(AGA)A_BY4742,82
tS(AGA)B_BY4742,82
tS(AGA)D1_BY4742,82
tS(AGA)D2_BY4742,82
tS(AGA)D3_BY4742,83
tS(AGA)E_BY4742,82
tS(AGA)G_BY4742,82
tS(AGA)H_BY4742,82
tS(AGA)J_BY4742,82
tS(AGA)L_BY4742,82
tS(AGA)M_BY4742,82
tS(CGA)C_BY4742,101
tS(GCU)F_BY4742,101
tS(GCU)O_BY4742,101
tS(GCU)Q1_BY4742,86
tS(UGA)E_BY4742,82
tS(UGA)I_BY4742,82
tS(UGA)P_BY4742,82
tS(UGA)Q2_BY4742,90
tT(AGU)B_BY4742,73
tT(AGU)C_BY4742,73
tT(AGU)D_BY4742,73
tT(AGU)H_BY4742,73
tT(AGU)I1_BY4742,73
tT(AGU)I2_BY4742,73
tT(AGU)J_BY4742,73
tT(AGU)N1_BY4742,73
tT(AGU)N2_BY4742,73
tT(AGU)O1_BY4742,73
tT(AGU)O2_BY4742,73
tT(CGU)K_BY4742,72
tT(UAG)Q2_BY4742,74
tT(UGU)G1_BY4742,72
tT(UGU)G2_BY4742,72
tT(UGU)H_BY4742,72
tT(UGU)P_BY4742,72
tT(UGU)Q1_BY4742,76
tV(AAC)E1_BY4742,74
tV(AAC)E2_BY4742,74
tV(AAC)G1_BY4742,74
tV(AAC)G2_BY4742,74
tV(AAC)G3_BY4742,74
tV(AAC)H_BY4742,74
tV(AAC)J_BY4742,74
tV(AAC)K1_BY4742,74
tV(AAC)K2_BY4742,74
tV(AAC)L_BY4742,74
tV(AAC)M1_BY4742,74
tV(AAC)M2_BY4742,74
tV(AAC)M3_BY4742,74
tV(AAC)O_BY4742,74
tV(CAC)D_BY4742,73
tV(CAC)H_BY4742,73
tV(UAC)B_BY4742,74
tV(UAC)D_BY4742,74
tV(UAC)Q_BY4742,76
tW(CCA)G1_BY4742,106
tW(CCA)G2_BY4742,106
tW(CCA)J_BY4742,106
tW(CCA)K_BY4742,106
tW(CCA)M_BY4742,106
tW(CCA)P_BY4742,106
tW(UCA)Q_BY4742,74
tX(XXX)D_BY4742,101
tX(XXX)L_BY4742,100
tY(GUA)D_BY4742,89
tY(GUA)F1_BY4742,89
tY(GUA)F2_BY4742,89
tY(GUA)J1_BY4742,89
tY(GUA)J2_BY4742,89
tY(GUA)M1_BY4742,89
tY(GUA)M2_BY4742,89
tY(GUA)O_BY4742,89
tY(GUA)Q_BY4742,84
